series_id,experiment_id,candidate_id,family_id,market,trade_id,session_date,direction,entry_time,exit_time,holding_minutes,entry_price,exit_price,gross_pnl_usd,transaction_cost_usd,net_pnl_usd,risk_points,initial_risk_usd,contracts,exit_reason,mae_usd,mfe_usd,captured_fraction_of_mfe,source_row_number
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,39,2026-04-13,long,2026-04-13T14:05:00+00:00,2026-04-13T18:00:00+00:00,235.0,25597.25,25685.0,1755.0,15.0,1740.0,156.75,3135.0,1,forced_flat_1200,,,,39
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,40,2026-04-14,long,2026-04-14T14:15:00+00:00,2026-04-14T15:51:00+00:00,96.0,26055.5,26174.5,2380.0,15.0,2365.0,119.0,2380.0,1,profit_target,,,,40
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,41,2026-04-15,long,2026-04-15T14:05:00+00:00,2026-04-15T14:50:00+00:00,45.0,26355.0,26447.25,1845.0,15.0,1830.0,92.25,1845.0,1,profit_target,,,,41
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,42,2026-04-16,long,2026-04-16T15:10:00+00:00,2026-04-16T18:00:00+00:00,170.0,26745.5,26740.75,-95.0,15.0,-110.0,189.5,3790.0,1,forced_flat_1200,,,,42
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,43,2026-04-17,long,2026-04-17T14:05:00+00:00,2026-04-17T15:34:00+00:00,89.0,27030.75,27151.5,2415.0,15.0,2400.0,120.75,2415.0,1,profit_target,,,,43
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,44,2026-04-21,long,2026-04-21T14:10:00+00:00,2026-04-21T15:00:00+00:00,50.0,27141.25,27007.25,-2680.0,15.0,-2695.0,134.0,2680.0,1,protective_stop,,,,44
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,45,2026-04-22,long,2026-04-22T14:15:00+00:00,2026-04-22T17:10:00+00:00,175.0,27203.5,27315.0,2230.0,15.0,2215.0,111.5,2230.0,1,profit_target,,,,45
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,46,2026-04-23,long,2026-04-23T15:05:00+00:00,2026-04-23T17:09:00+00:00,124.0,27386.0,27245.5,-2810.0,15.0,-2825.0,140.5,2810.0,1,protective_stop,,,,46
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,47,2026-04-24,long,2026-04-24T14:50:00+00:00,2026-04-24T15:45:00+00:00,55.0,27541.75,27672.75,2620.0,15.0,2605.0,131.0,2620.0,1,profit_target,,,,47
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,48,2026-04-27,long,2026-04-27T17:35:00+00:00,2026-04-27T18:00:00+00:00,25.0,27718.5,27709.0,-190.0,15.0,-205.0,139.5,2790.0,1,forced_flat_1200,,,,48
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,49,2026-04-29,long,2026-04-29T14:25:00+00:00,2026-04-29T18:00:00+00:00,215.0,27524.25,27530.0,115.0,15.0,100.0,119.5,2390.0,1,forced_flat_1200,,,,49
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,50,2026-04-30,long,2026-04-30T17:40:00+00:00,2026-04-30T18:00:00+00:00,20.0,27778.75,27824.0,905.0,15.0,890.0,295.25,5905.0,1,forced_flat_1200,,,,50
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,51,2026-05-01,long,2026-05-01T14:05:00+00:00,2026-05-01T18:00:00+00:00,235.0,28168.25,28163.75,-90.0,15.0,-105.0,270.0,5400.0,1,forced_flat_1200,,,,51
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,52,2026-05-04,long,2026-05-04T14:20:00+00:00,2026-05-04T15:19:00+00:00,59.0,28186.25,28088.75,-1950.0,15.0,-1965.0,97.5,1950.0,1,protective_stop,,,,52
