series_id,experiment_id,candidate_id,family_id,market,trade_id,session_date,direction,entry_time,exit_time,holding_minutes,entry_price,exit_price,gross_pnl_usd,transaction_cost_usd,net_pnl_usd,risk_points,initial_risk_usd,contracts,exit_reason,mae_usd,mfe_usd,captured_fraction_of_mfe,source_row_number
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,88,2026-06-15,long,2026-06-15T14:00:00+00:00,2026-06-15T15:29:00+00:00,89.0,30703.75,30852.25,2970.0,15.0,2955.0,99.0,1980.0,1,profit_target,,,,88
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,89,2026-06-17,short,2026-06-17T14:00:00+00:00,2026-06-17T14:24:00+00:00,24.0,30346.0,30542.25,-3925.0,15.0,-3940.0,196.25,3925.0,1,protective_stop,,,,89
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,90,2026-06-18,short,2026-06-18T14:00:00+00:00,2026-06-18T14:23:00+00:00,23.0,30469.25,30615.5,-2925.0,15.0,-2940.0,146.25,2925.0,1,protective_stop,,,,90
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,91,2026-06-22,long,2026-06-22T14:00:00+00:00,2026-06-22T14:27:00+00:00,27.0,30936.25,30756.75,-3590.0,15.0,-3605.0,179.5,3590.0,1,protective_stop,,,,91
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,92,2026-06-23,long,2026-06-23T14:00:00+00:00,2026-06-23T18:45:00+00:00,285.0,29926.5,29616.5,-6200.0,15.0,-6215.0,310.0,6200.0,1,protective_stop,,,,92
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,93,2026-06-25,short,2026-06-25T14:00:00+00:00,2026-06-25T19:55:00+00:00,355.0,29316.75,29693.5,-7535.0,15.0,-7550.0,876.25,17525.0,1,forced_flat_1315,,,,93
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,94,2026-06-26,long,2026-06-26T14:00:00+00:00,2026-06-26T19:55:00+00:00,355.0,29444.0,29451.75,155.0,15.0,140.0,262.5,5250.0,1,forced_flat_1315,,,,94
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,95,2026-06-30,long,2026-06-30T14:00:00+00:00,2026-06-30T19:55:00+00:00,355.0,30366.75,30572.0,4105.0,15.0,4090.0,333.75,6675.0,1,forced_flat_1315,,,,95
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,96,2026-07-02,long,2026-07-02T14:00:00+00:00,2026-07-02T14:27:00+00:00,27.0,30258.0,30007.75,-5005.0,15.0,-5020.0,250.25,5005.0,1,protective_stop,,,,96
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,97,2026-07-06,long,2026-07-06T14:00:00+00:00,2026-07-06T19:55:00+00:00,355.0,29935.5,29965.0,590.0,15.0,575.0,159.25,3185.0,1,forced_flat_1315,,,,97
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,98,2026-07-07,short,2026-07-07T14:00:00+00:00,2026-07-07T19:55:00+00:00,355.0,29468.75,29369.75,1980.0,15.0,1965.0,217.0,4340.0,1,forced_flat_1315,,,,98
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,99,2026-07-08,long,2026-07-08T14:00:00+00:00,2026-07-08T14:47:00+00:00,47.0,29366.25,29201.0,-3305.0,15.0,-3320.0,165.25,3305.0,1,protective_stop,,,,99
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,100,2026-07-09,long,2026-07-09T14:00:00+00:00,2026-07-09T14:20:00+00:00,20.0,29910.0,29672.0,-4760.0,15.0,-4775.0,238.0,4760.0,1,protective_stop,,,,100
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,101,2026-07-10,long,2026-07-10T14:00:00+00:00,2026-07-10T14:32:00+00:00,32.0,29922.75,29798.0,-2495.0,15.0,-2510.0,124.75,2495.0,1,protective_stop,,,,101
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,102,2026-07-13,short,2026-07-13T14:00:00+00:00,2026-07-13T15:00:00+00:00,60.0,29631.0,29737.25,-2125.0,15.0,-2140.0,106.25,2125.0,1,protective_stop,,,,102
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,103,2026-07-15,short,2026-07-15T14:00:00+00:00,2026-07-15T14:39:00+00:00,39.0,29822.75,29590.625,4642.5,15.0,4627.5,154.75,3095.0,1,profit_target,,,,103
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,104,2026-07-16,short,2026-07-16T14:00:00+00:00,2026-07-16T19:55:00+00:00,355.0,29346.5,29174.25,3445.0,15.0,3430.0,185.5,3710.0,1,forced_flat_1315,,,,104
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,105,2026-07-21,short,2026-07-21T14:00:00+00:00,2026-07-21T14:45:00+00:00,45.0,29153.5,29246.25,-1855.0,15.0,-1870.0,92.75,1855.0,1,protective_stop,,,,105
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,106,2026-07-22,long,2026-07-22T14:00:00+00:00,2026-07-22T19:55:00+00:00,355.0,29277.0,29203.5,-1470.0,15.0,-1485.0,187.0,3740.0,1,forced_flat_1315,,,,106
