series_id,experiment_id,candidate_id,family_id,exp027_cohort,market,session_date,net_pnl_usd,cumulative_net_pnl_usd,equity_usd,drawdown_usd,drawdown_percent,had_trade
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-03-19,0.0,30487.5,130487.5,-8890.0,-6.378360926261413,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-03-20,6150.0,36637.5,136637.5,-2740.0,-1.9658840200175782,True
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-03-23,-3375.0,33262.5,133262.5,-6115.0,-4.387365249053829,True
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-03-24,0.0,33262.5,133262.5,-6115.0,-4.387365249053829,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-03-25,0.0,33262.5,133262.5,-6115.0,-4.387365249053829,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-03-26,0.0,33262.5,133262.5,-6115.0,-4.387365249053829,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-03-27,3430.0,36692.5,136692.5,-2685.0,-1.9264228444332836,True
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-03-30,3330.0,40022.5,140022.5,0.0,0.0,True
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-03-31,-3820.0,36202.5,136202.5,-3820.0,-2.7281329786284347,True
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-04-01,0.0,36202.5,136202.5,-3820.0,-2.7281329786284347,False
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-04-02,6577.5,42780.0,142780.0,0.0,0.0,True
EXP-027:opening_drive_0p50_1p5r:NQ,EXP-027,opening_drive_0p50_1p5r,opening_drive_continuation,SECONDARY_MEASUREMENT_CONTEXT,NQ,2026-04-03,0.0,42780.0,142780.0,0.0,0.0,False
